Pop_ID,Population,Code,seed_zone,treatment,use,block,ID,tag,plant_date,flower_date,death_date,days_until_flower,days_until_mortality ,length_cm_20220323,length_cm_20220608,survival_20220518,survival_20220608,survival_20220608_ex_replacements,notes_20220608,replaced_YorN,Replacement,Notes,length_cm_20220719,survival_20220719,Notes 20220719,flower_Y_N_20220823,phenology_20220823,flower_Y_N_20220909,phenology_20220909,survival_20220909,length_cm_20220915,flower_Y_N_20220915,phenology_20220915,survival_20220915,notes_20220915,flowering_Y_N_20221108,phenology_20221108,survival_20221108,TissueCollected
CO2,ERNA-CO932-292-11,ERNA-CO932-292-11_57,15 - 20 Deg. F. / 3 - 6 ,dry,field,7,780,,4/20/22,9/9/22,,142,,11.2,16.8,1,1,1,,,,,31.3,1,,0,2,1,3,1,63.4,1,3,,,1,3,1,
CO2,ERNA-CO932-292-11,ERNA-CO932-292-11_48,15 - 20 Deg. F. / 3 - 6 ,wet,field,8,792,99,4/20/22,,,,,14.2,14,1,1,1,,,,,26.8,1,,0,2,0,2,1,51.4,0,2,,,0,2,1,
CO2,ERNA-CO932-292-11,ERNA-CO932-292-11_38,15 - 20 Deg. F. / 3 - 6 ,wet,field,8,794,,4/20/22,,,,,12.4,14.2,1,1,1,,,,,25.5,1,,0,2,0,2,1,42.6,0,2,,,0,2,1,
CO2,ERNA-CO932-292-11,ERNA-CO932-292-11_18,15 - 20 Deg. F. / 3 - 6 ,wet,field,8,809,,4/20/22,,,,,12.2,16.5,1,1,1,,,,,32.6,1,,0,2,0,2,1,50.1,0,2,,,0,2,1,
CO2,ERNA-CO932-292-11,ERNA-CO932-292-11_08,15 - 20 Deg. F. / 3 - 6 ,wet,field,8,812,,4/20/22,,,,,12.2,15.2,1,1,1,,,,,28.5,1,,0,2,0,2,1,71.6,0,2,,,0,2,1,
CO2,ERNA-CO932-292-11,ERNA-CO932-292-11_58,15 - 20 Deg. F. / 3 - 6 ,wet,field,8,844,,4/20/22,,,,,11.4,12.4,1,1,1,,,,,23.6,1,,0,2,0,2,1,39.9,0,2,,,0,2,1,
CO2,ERNA-CO932-292-11,ERNA-CO932-292-11_28,15 - 20 Deg. F. / 3 - 6 ,wet,field,8,872,,4/20/22,,,,,13.4,14,1,1,1,,,,,24.1,1,,0,2,0,2,1,43,0,2,,,0,2,1,
CO2,ERNA-CO932-292-11,ERNA-CO932-292-11_29,15 - 20 Deg. F. / 3 - 6 ,dry,field,9,911,115,4/20/22,,7/19/22,,90,11.5,8.6,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
CO2,ERNA-CO932-292-11,ERNA-CO932-292-11_49,15 - 20 Deg. F. / 3 - 6 ,dry,field,9,922,,4/20/22,,,,,15.1,18.8,1,1,1,,,,,24.3,1,,0,2,0,2,1,59.3,0,2,,,0,2,1,
CO2,ERNA-CO932-292-11,ERNA-CO932-292-11_19,15 - 20 Deg. F. / 3 - 6 ,dry,field,9,950,,4/20/22,,,,,12.3,17.3,1,1,1,,,,,27.1,1,,0,2,0,2,1,41.8,0,2,,,0,2,1,
CO2,ERNA-CO932-292-11,ERNA-CO932-292-11_09,15 - 20 Deg. F. / 3 - 6 ,dry,field,9,955,,4/20/22,,,,,14.9,17.2,1,1,1,,,,,22.8,1,,0,2,0,2,1,47.5,0,2,,,0,2,1,
CO2,ERNA-CO932-292-11,ERNA-CO932-292-11_39,15 - 20 Deg. F. / 3 - 6 ,dry,field,9,974,,4/20/22,,7/19/22,,90,12.8,11.1,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
CO2,ERNA-CO932-292-11,ERNA-CO932-292-11_59,15 - 20 Deg. F. / 3 - 6 ,dry,field,9,1009,,4/20/22,,,,,13.2,14.1,1,1,1,,,,,27.6,1,,0,2,0,2,1,45,0,2,,,0,2,1,
CO2,ERNA-CO932-292-11,ERNA-CO932-292-11_70,15 - 20 Deg. F. / 3 - 6 ,wet,field,10,1022,,4/20/22,,,,,10.1,,0,0,NA,,Y,ERNA-CO932-292-11_70,,16.7,1,,0,2,0,2,1,42.2,0,2,,,0,2,1,
CO2,ERNA-CO932-292-11,ERNA-CO932-292-11_60,15 - 20 Deg. F. / 3 - 6 ,wet,field,10,1031,,4/20/22,9/15/22,,148,,11.5,13.7,1,1,1,,,,,28,1,,0,2,0,2,1,56.1,1,3,,,1,3,1,
CO2,ERNA-CO932-292-11,ERNA-CO932-292-11_10,15 - 20 Deg. F. / 3 - 6 ,wet,field,10,1040,,4/20/22,,7/19/22,,90,10.2,14.3,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
CO2,ERNA-CO932-292-11,ERNA-CO932-292-11_30,15 - 20 Deg. F. / 3 - 6 ,wet,field,10,1062,,4/20/22,,,,,12.8,14.9,1,1,1,,,,,23.4,1,,0,2,0,2,1,46.2,0,2,,,0,2,1,
CO2,ERNA-CO932-292-11,ERNA-CO932-292-11_20,15 - 20 Deg. F. / 3 - 6 ,wet,field,10,1071,,4/20/22,,,,,13.6,17.5,1,1,1,,,,,24.2,1,,0,2,0,2,1,41.6,0,2,,,0,2,1,
CO2,ERNA-CO932-292-11,ERNA-CO932-292-11_40,15 - 20 Deg. F. / 3 - 6 ,wet,field,10,1111,,4/20/22,,,,,13,12.1,1,1,1,,,,,29.4,1,,0,2,0,2,1,56.6,0,2,,,0,2,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_31,0 - 5 Deg. F. / 3 - 6 ,dry,field,1,13,,4/20/22,8/23/22,,125,,9.6,14.8,1,1,1,,,,,36.6,1,buds,1,3,1,3,1,56.8,1,3,,,1,6,1,Y
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_41,0 - 5 Deg. F. / 3 - 6 ,dry,field,1,47,,4/20/22,9/9/22,,142,,7.5,7.3,1,1,1,,,,,17.5,1,,0,2,1,3,1,36.3,1,3,,,1,3,1,Y
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_21,0 - 5 Deg. F. / 3 - 6 ,dry,field,1,48,,4/20/22,8/23/22,,125,,5.2,8.1,1,1,1,,,,,28.3,1,,1,3,1,3,1,40,1,3,,,1,6,1,Y
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_11,0 - 5 Deg. F. / 3 - 6 ,dry,field,1,68,,4/20/22,8/23/22,,125,,9.5,9.6,1,1,1,,,,,31.9,1,,1,3,1,3,1,52.5,1,3,,,1,6,1,Y
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_01,0 - 5 Deg. F. / 3 - 6 ,dry,field,1,114,,4/20/22,8/23/22,,125,,9,9.2,1,1,1,,,,,25.1,1,,1,3,1,3,1,36.6,1,3,,,1,6,1,Y
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_42,0 - 5 Deg. F. / 3 - 6 ,wet,field,2,118,,4/20/22,,,,,10.3,11.1,1,1,1,,,,,14.5,1,,0,2,0,2,1,27.2,0,2,,,0,2,1,Y
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_32,0 - 5 Deg. F. / 3 - 6 ,wet,field,2,142,,4/20/22,8/23/22,,125,,9.4,13.9,1,1,1,,,,,24.7,1,,1,3,1,3,1,34.3,1,3,,,1,6,1,Y
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_12,0 - 5 Deg. F. / 3 - 6 ,wet,field,2,165,19,4/20/22,8/23/22,,125,,6.2,8.5,1,1,1,,,,,16,1,,1,3,1,3,1,48.6,1,3,,,1,6,1,Y
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_22,0 - 5 Deg. F. / 3 - 6 ,wet,field,2,187,,4/20/22,8/23/22,,125,,8.2,6,1,1,1,,,,,30.1,1,,1,3,1,3,1,37.1,1,3,,,1,5,1,Y
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_02,0 - 5 Deg. F. / 3 - 6 ,wet,field,2,225,26,4/20/22,8/23/22,,125,,12.1,12.9,1,1,1,,,,,44.6,1,,1,3,1,3,1,56.4,1,3,,,1,6,1,Y
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_23,0 - 5 Deg. F. / 3 - 6 ,dry,field,3,233,,4/20/22,9/9/22,,142,,9.5,6.9,1,1,1,,,,,27.3,1,,0,2,1,3,1,40.1,1,3,,,1,6,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_43,0 - 5 Deg. F. / 3 - 6 ,dry,field,3,253,,4/20/22,8/23/22,,125,,7.7,11.7,1,1,1,,,,,32.9,1,,1,3,1,3,1,42.4,1,3,,,1,6,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_13,0 - 5 Deg. F. / 3 - 6 ,dry,field,3,295,,4/20/22,9/9/22,,142,,11.9,13.7,1,1,1,,,,,26.6,1,,0,2,1,3,1,45.7,1,3,,,1,6,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_03,0 - 5 Deg. F. / 3 - 6 ,dry,field,3,302,,4/20/22,,6/8/22,,49,10,,0,0,0,,N,,plant potentially missing? Should check,0,1,,0,2,,,0,,,,0,,,,0,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_33,0 - 5 Deg. F. / 3 - 6 ,dry,field,3,311,41,4/20/22,,,,,11,13.9,1,1,1,,,,,34.1,1,,0,2,0,2,1,53.6,0,2,,,0,2,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_04,0 - 5 Deg. F. / 3 - 6 ,wet,field,4,347,,4/20/22,11/8/22,,202,,12,5.2,1,1,1,,,,,6.8,1,,0,2,0,2,1,31.4,0,2,,,1,3,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_34,0 - 5 Deg. F. / 3 - 6 ,wet,field,4,360,,4/20/22,8/23/22,,125,,8.8,10,1,1,1,,,,,27.9,1,,1,3,1,3,1,34.3,1,3,,,1,6,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_14,0 - 5 Deg. F. / 3 - 6 ,wet,field,4,387,,4/20/22,8/23/22,,125,,9.4,12.4,1,1,1,,,,,39.6,1,,1,3,1,3,1,51.1,1,3,,,1,6,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_24,0 - 5 Deg. F. / 3 - 6 ,wet,field,4,408,,4/20/22,,,,,8.5,10.2,1,1,1,,,,,18.4,1,,0,2,0,2,1,61.6,0,2,,,0,2,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_44,0 - 5 Deg. F. / 3 - 6 ,wet,field,4,441,52,4/20/22,8/23/22,,125,,11.6,13.4,1,1,1,,,,,32.1,1,,1,3,1,3,1,39.5,1,3,,,1,6,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_05,0 - 5 Deg. F. / 3 - 6 ,dry,field,5,460,,4/20/22,,7/19/22,,90,8.5,7.4,1,1,1,dying; mostly yellow,,,,,0,,,,,,0,,,,0,,,,0,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_45,0 - 5 Deg. F. / 3 - 6 ,dry,field,5,487,58,4/20/22,8/23/22,,125,,9.5,11.1,1,1,1,,,,,21.1,1,,1,3,1,3,1,42.1,1,3,,,1,6,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_25,0 - 5 Deg. F. / 3 - 6 ,dry,field,5,546,,4/20/22,9/9/22,,142,,9.7,7.5,1,1,1,,,,,23.7,1,,0,2,1,3,1,45.7,1,3,,,1,6,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_15,0 - 5 Deg. F. / 3 - 6 ,dry,field,5,550,,4/20/22,,7/19/22,,90,4.5,3.1,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_35,0 - 5 Deg. F. / 3 - 6 ,dry,field,5,557,67,4/20/22,9/15/22,,148,,11,14.9,1,1,1,,,,,33,1,,0,2,0,2,1,60.1,1,3,,,1,5,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_46,0 - 5 Deg. F. / 3 - 6 ,wet,field,6,577,73,4/20/22,8/23/22,,125,,12,14.6,1,1,1,,,,,37.2,1,,1,3,1,3,1,48.4,1,3,,,1,6,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_36,0 - 5 Deg. F. / 3 - 6 ,wet,field,6,601,,4/20/22,9/9/22,,142,,9.9,9.1,1,1,1,,,,,19.4,1,,0,2,1,3,1,45.3,1,3,,,1,6,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_06,0 - 5 Deg. F. / 3 - 6 ,wet,field,6,637,80,4/20/22,9/9/22,,142,,6.7,8.6,1,1,1,,,,,14.5,1,,0,2,1,3,1,48.9,1,3,,,1,6,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_16,0 - 5 Deg. F. / 3 - 6 ,wet,field,6,651,,4/20/22,9/9/22,,142,,11,15.9,1,1,1,,,,,28.1,1,,0,2,1,3,1,52.6,1,3,,,1,6,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_26,0 - 5 Deg. F. / 3 - 6 ,wet,field,6,665,,4/20/22,,7/19/22,,90,6.6,5.7,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_27,0 - 5 Deg. F. / 3 - 6 ,dry,field,7,693,88,4/20/22,9/9/22,,142,,14.2,11.2,1,1,1,,,,,28.9,1,,0,2,1,3,1,54.3,1,3,,,1,6,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_37,0 - 5 Deg. F. / 3 - 6 ,dry,field,7,703,90,4/20/22,,,,,9.1,9.7,1,1,1,,,,,15.4,1,,0,2,0,2,1,33.5,0,2,,,0,2,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_47,0 - 5 Deg. F. / 3 - 6 ,dry,field,7,726,,4/20/22,8/23/22,,125,,13.2,18,1,1,1,,,,,30.6,1,,1,3,1,3,1,43.8,1,3,,,1,6,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_07,0 - 5 Deg. F. / 3 - 6 ,dry,field,7,763,97,4/20/22,,6/8/22,,49,5.1,,0,0,0,,N,none,plant potentially missing? Should check,,0,,,,,,0,,,,0,,,,0,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_17,0 - 5 Deg. F. / 3 - 6 ,dry,field,7,783,95,4/20/22,8/23/22,,125,,12.2,11.8,1,1,1,,,,,27,1,,1,3,1,3,1,55.6,1,3,,,1,6,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_48,0 - 5 Deg. F. / 3 - 6 ,wet,field,8,830,,4/20/22,8/23/22,,125,,11.7,10.2,1,1,1,,,,,34.3,1,,1,3,1,3,1,59.3,1,3,,,1,6,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_18,0 - 5 Deg. F. / 3 - 6 ,wet,field,8,849,,4/20/22,8/23/22,,125,,9.1,11.1,1,1,1,,,,,25.3,1,,1,3,1,3,1,39.5,1,3,,,1,6,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_38,0 - 5 Deg. F. / 3 - 6 ,wet,field,8,865,,4/20/22,8/23/22,,125,,12.5,16.3,1,1,1,,,,,38.2,1,,1,3,1,3,1,52,1,3,,,1,6,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_08,0 - 5 Deg. F. / 3 - 6 ,wet,field,8,887,,4/20/22,,7/19/22,,90,7.5,5.6,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_28,0 - 5 Deg. F. / 3 - 6 ,wet,field,8,895,,4/20/22,8/23/22,,125,,9.9,14.4,1,1,1,,,,,28,1,,1,3,1,3,1,53.1,1,3,,,1,6,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_09,0 - 5 Deg. F. / 3 - 6 ,dry,field,9,916,116,4/20/22,,7/19/22,,90,13,4.2,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_49,0 - 5 Deg. F. / 3 - 6 ,dry,field,9,952,,4/20/22,,6/8/22,,49,11.6,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_29,0 - 5 Deg. F. / 3 - 6 ,dry,field,9,969,,4/20/22,9/9/22,,142,,9.1,7.9,1,1,1,,,,,18.3,1,,0,2,1,3,1,45.7,1,3,,,1,6,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_39,0 - 5 Deg. F. / 3 - 6 ,dry,field,9,976,123,4/20/22,11/8/22,,202,,14.4,13.1,1,1,1,,,,,12.8,1,,0,2,0,2,1,41.9,0,2,,,1,3,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_19,0 - 5 Deg. F. / 3 - 6 ,dry,field,9,1006,123,4/20/22,,6/8/22,,49,9.6,,0,0,0,,N,,,,0,,,,,,0,,,,0,,,,0,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_10,0 - 5 Deg. F. / 3 - 6 ,wet,field,10,1026,,4/20/22,,6/8/22,,49,9.1,,0,0,0,,N,,plant gone; none left from population,,0,,,,,,0,,,,0,,,,0,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_20,0 - 5 Deg. F. / 3 - 6 ,wet,field,10,1036,,4/20/22,8/23/22,,125,,8.9,9.7,1,1,1,,,,,19,1,,1,3,1,3,1,52.1,1,3,,,1,6,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_30,0 - 5 Deg. F. / 3 - 6 ,wet,field,10,1075,134,4/20/22,9/9/22,,142,,12.1,11.9,1,1,1,dying,,,,15.5,1,,0,2,1,3,1,41,1,3,,,1,5,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_50,0 - 5 Deg. F. / 3 - 6 ,wet,field,10,1097,,4/20/22,9/9/22,,142,,10.7,9,1,1,1,,,,,24.8,1,,0,2,1,3,1,41.5,1,3,,,1,3,1,
CO3,ERNA-CO932-385-GUNNISON-19,ERNA-CO932-385-GUNNISON-19_40,0 - 5 Deg. F. / 3 - 6 ,wet,field,10,1098,,4/20/22,8/23/22,,125,,10.9,10.5,1,1,1,,,,,38.7,1,,1,3,1,3,1,45.2,1,3,,,1,6,1,
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_63,0 - 5 Deg. F. / 3 - 6 ,dry,field,1,3,,4/20/22,,9/9/22,,142,7.7,,0,0,NA,,Y,ERNA-CO932-387-RIOBLANCO-19_63,,9.5,1,,0,2,,,0,,,,0,,,,0,N
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_01,0 - 5 Deg. F. / 3 - 6 ,dry,field,1,23,,4/20/22,9/9/22,,142,,7.6,6.9,1,1,1,,,,,27.4,1,,0,2,1,3,1,52.3,1,3,,,1,3,1,Y
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_31,0 - 5 Deg. F. / 3 - 6 ,dry,field,1,56,,4/20/22,,,,,7.6,4.9,0,1,,,N,,,15.6,1,,0,2,0,2,1,32.7,0,2,,,0,2,1,Y
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_11,0 - 5 Deg. F. / 3 - 6 ,dry,field,1,84,,4/20/22,,,,,7.7,5.6,1,1,1,,,,,28.4,1,,0,2,0,2,1,60.3,0,2,,,0,2,1,Y
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_21,0 - 5 Deg. F. / 3 - 6 ,dry,field,1,105,11,4/20/22,9/9/22,,142,,12.7,16.3,1,1,1,,,,,33.4,1,,0,2,1,3,1,42.6,1,3,,,1,6,1,Y
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_41,0 - 5 Deg. F. / 3 - 6 ,dry,field,1,111,,4/20/22,,,,,8.4,9,1,1,1,,,,,25.1,1,,0,2,0,2,1,42.1,0,2,,,0,2,1,Y
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_32,0 - 5 Deg. F. / 3 - 6 ,wet,field,2,160,18,4/20/22,,,,,6.8,8.2,1,1,1,,,,,24.5,1,,0,2,0,2,1,45.6,0,2,,,0,2,1,Y
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_42,0 - 5 Deg. F. / 3 - 6 ,wet,field,2,170,20,4/20/22,,6/8/22,,49,7.1,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,N
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_22,0 - 5 Deg. F. / 3 - 6 ,wet,field,2,174,,4/20/22,,,,,6.9,6.5,1,1,1,,,,,21.4,1,,0,2,0,2,1,39.4,0,2,,,0,2,1,Y
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_52,0 - 5 Deg. F. / 3 - 6 ,wet,field,2,180,23,4/20/22,9/9/22,,142,,5.8,7.2,1,1,1,,,,,21.6,1,,0,2,1,3,1,36,1,3,,,1,5,1,Y
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_02,0 - 5 Deg. F. / 3 - 6 ,wet,field,2,192,,4/20/22,9/9/22,,142,,3.1,4.8,1,1,1,,,,,30.1,1,,0,2,1,3,1,49.7,1,3,,,1,5,1,Y
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_12,0 - 5 Deg. F. / 3 - 6 ,wet,field,2,201,,4/20/22,9/9/22,,142,,10.4,13.6,1,1,1,,,,,33,1,,0,2,1,3,1,55.1,1,3,,,1,5,1,Y
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_23,0 - 5 Deg. F. / 3 - 6 ,dry,field,3,264,,4/20/22,9/9/22,,142,,12.9,10.8,1,1,1,,,,,26.7,1,,0,2,1,3,1,62.4,1,3,,,1,5,1,
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_33,0 - 5 Deg. F. / 3 - 6 ,dry,field,3,296,38,4/20/22,11/8/22,,202,,13.9,14.4,1,1,1,,,,,33.6,1,,0,2,0,2,1,66.5,0,2,,,1,3,1,
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_43,0 - 5 Deg. F. / 3 - 6 ,dry,field,3,298,,4/20/22,9/9/22,,142,,9,12,1,1,1,,,,,32.3,1,,0,2,1,3,1,58.1,1,3,,,1,6,1,
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_03,0 - 5 Deg. F. / 3 - 6 ,dry,field,3,314,,4/20/22,9/9/22,,142,,6,8.5,1,1,1,,,,,29.3,1,,0,2,1,3,1,47.5,1,3,,,1,5,1,
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_13,0 - 5 Deg. F. / 3 - 6 ,dry,field,3,333,,4/20/22,9/9/22,,142,,9.4,16.4,1,1,1,,,,,29.9,1,,0,2,1,3,1,56.7,1,3,,,1,6,1,
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_53,0 - 5 Deg. F. / 3 - 6 ,dry,field,3,340,,4/20/22,,7/19/22,,90,6.4,6.7,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_24,0 - 5 Deg. F. / 3 - 6 ,wet,field,4,345,,4/20/22,,,,,5.7,5.2,1,1,1,,,,,8.5,1,,0,2,0,2,1,29,0,2,,,0,2,1,
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_04,0 - 5 Deg. F. / 3 - 6 ,wet,field,4,346,44,4/20/22,,,,,8.5,9.9,1,1,1,,,,,11.4,1,,0,2,0,2,1,22,0,2,,,0,2,1,
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_14,0 - 5 Deg. F. / 3 - 6 ,wet,field,4,366,48,4/20/22,,,,,5.8,4.5,1,1,1,,,,,20.1,1,,0,2,0,2,1,43.5,0,2,,,0,2,1,
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_44,0 - 5 Deg. F. / 3 - 6 ,wet,field,4,370,,4/20/22,,,,,8.2,7.2,1,1,1,,,,,22.5,1,,0,2,0,2,1,33.2,0,2,,,0,2,1,
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_34,0 - 5 Deg. F. / 3 - 6 ,wet,field,4,414,,4/20/22,9/15/22,,148,,10.1,9,1,1,1,,,,,26.3,1,,0,2,0,2,1,50,1,3,,,0,2,1,
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_54,0 - 5 Deg. F. / 3 - 6 ,wet,field,4,442,,4/20/22,,,,,8.1,11.2,1,1,1,,,,,20,1,,0,2,0,2,1,44.7,0,2,,,0,2,1,
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_15,0 - 5 Deg. F. / 3 - 6 ,dry,field,5,464,,4/20/22,,,,,9.7,9.2,1,1,1,,,,,18.9,1,,0,2,0,2,1,44.6,0,2,,,0,2,1,
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_35,0 - 5 Deg. F. / 3 - 6 ,dry,field,5,466,,4/20/22,,,,,3.7,2.7,1,1,1,,,,,4,1,,0,2,0,2,1,25.5,0,2,,,0,2,1,
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_55,0 - 5 Deg. F. / 3 - 6 ,dry,field,5,504,,4/20/22,9/9/22,,142,,5.2,8.9,1,1,1,,,,,33.3,1,,0,2,1,3,1,49.9,1,3,,,1,6,1,
CO4,ERNA-CO932-387-RIOBLANCO-19,ERNA-CO932-387-RIOBLANCO-19_45,0 - 5 Deg. F. / 3 - 6 ,dry,field,5,524,,4/20/22,9/9/22,,142,,7.2,12.3,1,1,1,,,,,25.5,1,,0,2,1,3,1,52,1,3,,,1,5,1,
